image_path,source,dish,label,all_labels,n_labels,group,split
MedGR Dataset/DatasetForAIDev/eggplant salad/image_84.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_8,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_85.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_8,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_86.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_8,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_87.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_8,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_88.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_8,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_89.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_8,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_90.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_91.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_92.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_93.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_94.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_95.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_96.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_97.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_98.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_99.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_9,train
MedGR Dataset/DatasetForAIDev/eggplant salad/image_100.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_10,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_101.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_10,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_102.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_10,test
MedGR Dataset/DatasetForAIDev/eggplant salad/image_103.npy,medgr,eggplant salad,eggplant salad,eggplant salad,1,medgr/eggplant salad/bucket_10,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_10.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_11.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_12.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_13.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_14.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_15.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_16.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_17.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_18.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_19.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_1,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_20.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_21.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_22.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_23.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_24.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_25.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_26.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_27.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_28.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_29.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_2,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_30.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_31.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_32.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_33.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_34.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_35.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_36.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_37.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_38.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_39.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_3,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_40.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_41.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_42.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_43.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_44.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_45.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_46.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_47.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_48.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_49.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_4,train
MedGR Dataset/DatasetForAIDev/raw glistrida/image_50.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_51.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_52.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_53.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_54.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_55.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_56.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_57.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_58.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_59.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_5,val
MedGR Dataset/DatasetForAIDev/raw glistrida/image_60.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_61.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_62.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_63.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_64.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_65.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_66.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_67.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_68.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_69.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_6,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_70.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_71.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_72.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_73.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_74.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_75.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_76.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_77.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_78.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_79.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_7,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_80.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_81.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_82.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_83.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_84.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_85.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_86.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_87.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_88.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/raw glistrida/image_89.npy,medgr,raw glistrida,raw glistrida,raw glistrida,1,medgr/raw glistrida/bucket_8,test
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_0.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_1.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_2.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_3.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_4.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_5.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_6.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_7.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_8.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_9.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_0,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_10.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_11.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_12.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_13.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_14.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_15.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_16.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_17.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_18.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_19.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_1,train
MedGR Dataset/DatasetForAIDev/cuttlefish with spinach/image_20.npy,medgr,cuttlefish with spinach,cuttlefish with spinach,cuttlefish with spinach,1,medgr/cuttlefish with spinach/bucket_2,train
